name,station,time,id,nedbor
Oslo - Blindern,SN18700,28.03.2015,1912,"0,2"
Oslo - Blindern,SN18700,29.03.2015,1913,"5,3"
Oslo - Blindern,SN18700,30.03.2015,1914,"5,3"
Oslo - Blindern,SN18700,31.03.2015,1915,"0,5"
Oslo - Blindern,SN18700,01.04.2015,1916,0
Oslo - Blindern,SN18700,02.04.2015,1917,0
Oslo - Blindern,SN18700,03.04.2015,1918,0
Oslo - Blindern,SN18700,04.04.2015,1919,0
Oslo - Blindern,SN18700,05.04.2015,1920,0
Oslo - Blindern,SN18700,06.04.2015,1921,0
Oslo - Blindern,SN18700,07.04.2015,1922,0
Oslo - Blindern,SN18700,08.04.2015,1923,0
Oslo - Blindern,SN18700,09.04.2015,1924,0
Oslo - Blindern,SN18700,10.04.2015,1925,0
Oslo - Blindern,SN18700,11.04.2015,1926,0
Oslo - Blindern,SN18700,12.04.2015,1927,"2,4"
Oslo - Blindern,SN18700,13.04.2015,1928,"0,1"
Oslo - Blindern,SN18700,14.04.2015,1929,0
Oslo - Blindern,SN18700,15.04.2015,1930,"3,3"
Oslo - Blindern,SN18700,16.04.2015,1931,"2,3"
Oslo - Blindern,SN18700,17.04.2015,1932,0
Oslo - Blindern,SN18700,18.04.2015,1933,0
Oslo - Blindern,SN18700,19.04.2015,1934,0
Oslo - Blindern,SN18700,20.04.2015,1935,0
Oslo - Blindern,SN18700,21.04.2015,1936,0
Oslo - Blindern,SN18700,22.04.2015,1937,0
Oslo - Blindern,SN18700,23.04.2015,1938,0
Oslo - Blindern,SN18700,24.04.2015,1939,0
Oslo - Blindern,SN18700,25.04.2015,1940,"0,2"
Oslo - Blindern,SN18700,26.04.2015,1941,"4,4"
Oslo - Blindern,SN18700,27.04.2015,1942,"0,1"
Oslo - Blindern,SN18700,28.04.2015,1943,0
Oslo - Blindern,SN18700,29.04.2015,1944,0
Oslo - Blindern,SN18700,30.04.2015,1945,"4,1"
Oslo - Blindern,SN18700,01.05.2015,1946,"0,1"
Oslo - Blindern,SN18700,02.05.2015,1947,"0,1"
Oslo - Blindern,SN18700,03.05.2015,1948,0
Oslo - Blindern,SN18700,04.05.2015,1949,"0,1"
Oslo - Blindern,SN18700,05.05.2015,1950,5
Oslo - Blindern,SN18700,06.05.2015,1951,15
Oslo - Blindern,SN18700,07.05.2015,1952,"7,4"
Oslo - Blindern,SN18700,08.05.2015,1953,"5,2"
Oslo - Blindern,SN18700,09.05.2015,1954,0
Oslo - Blindern,SN18700,10.05.2015,1955,"15,9"
Oslo - Blindern,SN18700,11.05.2015,1956,"0,6"
Oslo - Blindern,SN18700,12.05.2015,1957,"4,3"
Oslo - Blindern,SN18700,13.05.2015,1958,"3,8"
Oslo - Blindern,SN18700,14.05.2015,1959,"0,2"
Oslo - Blindern,SN18700,15.05.2015,1960,0
Oslo - Blindern,SN18700,16.05.2015,1961,0
Oslo - Blindern,SN18700,17.05.2015,1962,"11,1"
Oslo - Blindern,SN18700,18.05.2015,1963,0
Oslo - Blindern,SN18700,19.05.2015,1964,1
Oslo - Blindern,SN18700,20.05.2015,1965,"4,6"
Oslo - Blindern,SN18700,21.05.2015,1966,0
Oslo - Blindern,SN18700,22.05.2015,1967,1
Oslo - Blindern,SN18700,23.05.2015,1968,"0,2"
Oslo - Blindern,SN18700,24.05.2015,1969,0
Oslo - Blindern,SN18700,25.05.2015,1970,"9,7"
Oslo - Blindern,SN18700,26.05.2015,1971,"1,4"
Oslo - Blindern,SN18700,27.05.2015,1972,0
Oslo - Blindern,SN18700,28.05.2015,1973,0
Oslo - Blindern,SN18700,29.05.2015,1974,"6,3"
Oslo - Blindern,SN18700,30.05.2015,1975,"8,4"
Oslo - Blindern,SN18700,31.05.2015,1976,"5,2"
Oslo - Blindern,SN18700,01.06.2015,1977,"4,8"
Oslo - Blindern,SN18700,02.06.2015,1978,0
Oslo - Blindern,SN18700,03.06.2015,1979,"12,2"
Oslo - Blindern,SN18700,04.06.2015,1980,0
Oslo - Blindern,SN18700,05.06.2015,1981,0
Oslo - Blindern,SN18700,06.06.2015,1982,"7,6"
Oslo - Blindern,SN18700,07.06.2015,1983,"11,2"
Oslo - Blindern,SN18700,08.06.2015,1984,"0,2"
Oslo - Blindern,SN18700,09.06.2015,1985,"0,4"
Oslo - Blindern,SN18700,10.06.2015,1986,0
Oslo - Blindern,SN18700,11.06.2015,1987,"0,1"
Oslo - Blindern,SN18700,12.06.2015,1988,0
Oslo - Blindern,SN18700,13.06.2015,1989,0
Oslo - Blindern,SN18700,14.06.2015,1990,0
Oslo - Blindern,SN18700,15.06.2015,1991,"1,8"
Oslo - Blindern,SN18700,16.06.2015,1992,0
Oslo - Blindern,SN18700,17.06.2015,1993,0
Oslo - Blindern,SN18700,18.06.2015,1994,"8,5"
Oslo - Blindern,SN18700,19.06.2015,1995,"1,7"
Oslo - Blindern,SN18700,20.06.2015,1996,0
Oslo - Blindern,SN18700,21.06.2015,1997,0
Oslo - Blindern,SN18700,22.06.2015,1998,"2,2"
Oslo - Blindern,SN18700,23.06.2015,1999,"2,5"
Oslo - Blindern,SN18700,24.06.2015,2000,"6,4"
Oslo - Blindern,SN18700,25.06.2015,2001,"8,9"
Oslo - Blindern,SN18700,26.06.2015,2002,0
Oslo - Blindern,SN18700,27.06.2015,2003,0
Oslo - Blindern,SN18700,28.06.2015,2004,0
Oslo - Blindern,SN18700,29.06.2015,2005,"0,2"
Oslo - Blindern,SN18700,30.06.2015,2006,0
Oslo - Blindern,SN18700,01.07.2015,2007,0
Oslo - Blindern,SN18700,02.07.2015,2008,0
Oslo - Blindern,SN18700,03.07.2015,2009,0
Oslo - Blindern,SN18700,04.07.2015,2010,0
Oslo - Blindern,SN18700,05.07.2015,2011,0
Oslo - Blindern,SN18700,06.07.2015,2012,"9,7"
Oslo - Blindern,SN18700,07.07.2015,2013,"3,2"
Oslo - Blindern,SN18700,08.07.2015,2014,"2,1"
Oslo - Blindern,SN18700,09.07.2015,2015,"19,2"
Oslo - Blindern,SN18700,10.07.2015,2016,0
Oslo - Blindern,SN18700,11.07.2015,2017,0
Oslo - Blindern,SN18700,12.07.2015,2018,0
Oslo - Blindern,SN18700,13.07.2015,2019,"1,4"
Oslo - Blindern,SN18700,14.07.2015,2020,"1,3"
Oslo - Blindern,SN18700,15.07.2015,2021,0
Oslo - Blindern,SN18700,16.07.2015,2022,"9,3"
Oslo - Blindern,SN18700,17.07.2015,2023,0
Oslo - Blindern,SN18700,18.07.2015,2024,"5,5"
Oslo - Blindern,SN18700,19.07.2015,2025,"0,5"
Oslo - Blindern,SN18700,20.07.2015,2026,0
Oslo - Blindern,SN18700,21.07.2015,2027,"3,1"
Oslo - Blindern,SN18700,22.07.2015,2028,"4,5"
Oslo - Blindern,SN18700,23.07.2015,2029,2
Oslo - Blindern,SN18700,24.07.2015,2030,0
Oslo - Blindern,SN18700,25.07.2015,2031,0
Oslo - Blindern,SN18700,26.07.2015,2032,"8,6"
Oslo - Blindern,SN18700,27.07.2015,2033,"8,3"
Oslo - Blindern,SN18700,28.07.2015,2034,"0,6"
Oslo - Blindern,SN18700,29.07.2015,2035,"6,9"
Oslo - Blindern,SN18700,30.07.2015,2036,"2,2"
Oslo - Blindern,SN18700,31.07.2015,2037,"0,1"
Oslo - Blindern,SN18700,01.08.2015,2038,"0,1"
Oslo - Blindern,SN18700,02.08.2015,2039,"9,3"
Oslo - Blindern,SN18700,03.08.2015,2040,"1,7"
Oslo - Blindern,SN18700,04.08.2015,2041,0
Oslo - Blindern,SN18700,05.08.2015,2042,"55,6"
Oslo - Blindern,SN18700,06.08.2015,2043,"0,3"
Oslo - Blindern,SN18700,07.08.2015,2044,1
Oslo - Blindern,SN18700,08.08.2015,2045,"2,1"
Oslo - Blindern,SN18700,09.08.2015,2046,0
Oslo - Blindern,SN18700,10.08.2015,2047,0
Oslo - Blindern,SN18700,11.08.2015,2048,0
Oslo - Blindern,SN18700,12.08.2015,2049,"0,1"
Oslo - Blindern,SN18700,13.08.2015,2050,0
Oslo - Blindern,SN18700,14.08.2015,2051,0
Oslo - Blindern,SN18700,15.08.2015,2052,0
Oslo - Blindern,SN18700,16.08.2015,2053,0
Oslo - Blindern,SN18700,17.08.2015,2054,0
Oslo - Blindern,SN18700,18.08.2015,2055,0
Oslo - Blindern,SN18700,19.08.2015,2056,0
Oslo - Blindern,SN18700,20.08.2015,2057,0
Oslo - Blindern,SN18700,21.08.2015,2058,0
Oslo - Blindern,SN18700,22.08.2015,2059,0
Oslo - Blindern,SN18700,23.08.2015,2060,0
Oslo - Blindern,SN18700,24.08.2015,2061,0
Oslo - Blindern,SN18700,25.08.2015,2062,"3,2"
Oslo - Blindern,SN18700,26.08.2015,2063,"11,9"
Oslo - Blindern,SN18700,27.08.2015,2064,"34,4"
Oslo - Blindern,SN18700,28.08.2015,2065,11
Oslo - Blindern,SN18700,29.08.2015,2066,0
Oslo - Blindern,SN18700,30.08.2015,2067,0
Oslo - Blindern,SN18700,31.08.2015,2068,0
Oslo - Blindern,SN18700,01.09.2015,2069,"0,1"
Oslo - Blindern,SN18700,02.09.2015,2070,"28,1"
Oslo - Blindern,SN18700,03.09.2015,2071,"26,1"
Oslo - Blindern,SN18700,04.09.2015,2072,"3,8"
Oslo - Blindern,SN18700,05.09.2015,2073,"4,7"
Oslo - Blindern,SN18700,06.09.2015,2074,"2,6"
Oslo - Blindern,SN18700,07.09.2015,2075,0
Oslo - Blindern,SN18700,08.09.2015,2076,0
Oslo - Blindern,SN18700,09.09.2015,2077,"0,2"
Oslo - Blindern,SN18700,10.09.2015,2078,0
Oslo - Blindern,SN18700,11.09.2015,2079,0
Oslo - Blindern,SN18700,12.09.2015,2080,0
Oslo - Blindern,SN18700,13.09.2015,2081,"0,9"
Oslo - Blindern,SN18700,14.09.2015,2082,"1,7"
Oslo - Blindern,SN18700,15.09.2015,2083,"3,3"
Oslo - Blindern,SN18700,16.09.2015,2084,"20,6"
Oslo - Blindern,SN18700,17.09.2015,2085,"12,3"
Oslo - Blindern,SN18700,18.09.2015,2086,"39,2"
Oslo - Blindern,SN18700,19.09.2015,2087,1
Oslo - Blindern,SN18700,20.09.2015,2088,"0,3"
Oslo - Blindern,SN18700,21.09.2015,2089,"0,7"
Oslo - Blindern,SN18700,22.09.2015,2090,0
Oslo - Blindern,SN18700,23.09.2015,2091,"5,4"
Oslo - Blindern,SN18700,24.09.2015,2092,"0,1"
Oslo - Blindern,SN18700,25.09.2015,2093,"7,2"
Oslo - Blindern,SN18700,26.09.2015,2094,0
Oslo - Blindern,SN18700,27.09.2015,2095,0
Oslo - Blindern,SN18700,28.09.2015,2096,0
Oslo - Blindern,SN18700,29.09.2015,2097,0
Oslo - Blindern,SN18700,30.09.2015,2098,0
Oslo - Blindern,SN18700,01.10.2015,2099,0
Oslo - Blindern,SN18700,02.10.2015,2100,0
Oslo - Blindern,SN18700,03.10.2015,2101,0
Oslo - Blindern,SN18700,04.10.2015,2102,0
Oslo - Blindern,SN18700,05.10.2015,2103,0
Oslo - Blindern,SN18700,06.10.2015,2104,0
Oslo - Blindern,SN18700,07.10.2015,2105,0
Oslo - Blindern,SN18700,08.10.2015,2106,0
Oslo - Blindern,SN18700,09.10.2015,2107,0
Oslo - Blindern,SN18700,10.10.2015,2108,0
Oslo - Blindern,SN18700,11.10.2015,2109,0
Oslo - Blindern,SN18700,12.10.2015,2110,"0,3"
Oslo - Blindern,SN18700,13.10.2015,2111,0
Oslo - Blindern,SN18700,14.10.2015,2112,0
Oslo - Blindern,SN18700,15.10.2015,2113,0
Oslo - Blindern,SN18700,16.10.2015,2114,0
Oslo - Blindern,SN18700,17.10.2015,2115,0
Oslo - Blindern,SN18700,18.10.2015,2116,0
Oslo - Blindern,SN18700,19.10.2015,2117,0
Oslo - Blindern,SN18700,20.10.2015,2118,"0,5"
Oslo - Blindern,SN18700,21.10.2015,2119,"0,2"
Oslo - Blindern,SN18700,22.10.2015,2120,"5,1"
Oslo - Blindern,SN18700,23.10.2015,2121,"0,1"
Oslo - Blindern,SN18700,24.10.2015,2122,0
Oslo - Blindern,SN18700,25.10.2015,2123,"1,5"
Oslo - Blindern,SN18700,26.10.2015,2124,0
Oslo - Blindern,SN18700,27.10.2015,2125,0
Oslo - Blindern,SN18700,28.10.2015,2126,0
Oslo - Blindern,SN18700,29.10.2015,2127,0
Oslo - Blindern,SN18700,30.10.2015,2128,0
Oslo - Blindern,SN18700,31.10.2015,2129,"0,6"
Oslo - Blindern,SN18700,01.11.2015,2130,0
Oslo - Blindern,SN18700,02.11.2015,2131,0
Oslo - Blindern,SN18700,03.11.2015,2132,0
Oslo - Blindern,SN18700,04.11.2015,2133,"0,1"
Oslo - Blindern,SN18700,05.11.2015,2134,0
Oslo - Blindern,SN18700,06.11.2015,2135,"0,5"
Oslo - Blindern,SN18700,07.11.2015,2136,"20,9"
Oslo - Blindern,SN18700,08.11.2015,2137,"8,2"
Oslo - Blindern,SN18700,09.11.2015,2138,"4,4"
Oslo - Blindern,SN18700,10.11.2015,2139,0
Oslo - Blindern,SN18700,11.11.2015,2140,0
Oslo - Blindern,SN18700,12.11.2015,2141,"0,3"
Oslo - Blindern,SN18700,13.11.2015,2142,"1,5"
Oslo - Blindern,SN18700,14.11.2015,2143,1
Oslo - Blindern,SN18700,15.11.2015,2144,0
Oslo - Blindern,SN18700,16.11.2015,2145,0
Oslo - Blindern,SN18700,17.11.2015,2146,"7,5"
Oslo - Blindern,SN18700,18.11.2015,2147,0
Oslo - Blindern,SN18700,19.11.2015,2148,0
Oslo - Blindern,SN18700,20.11.2015,2149,0
Oslo - Blindern,SN18700,21.11.2015,2150,0
Oslo - Blindern,SN18700,22.11.2015,2151,0
Oslo - Blindern,SN18700,23.11.2015,2152,0
Oslo - Blindern,SN18700,24.11.2015,2153,"1,4"
Oslo - Blindern,SN18700,25.11.2015,2154,"13,4"
Oslo - Blindern,SN18700,26.11.2015,2155,"0,1"
Oslo - Blindern,SN18700,27.11.2015,2156,0
Oslo - Blindern,SN18700,28.11.2015,2157,"7,8"
Oslo - Blindern,SN18700,29.11.2015,2158,"4,8"
Oslo - Blindern,SN18700,30.11.2015,2159,"3,6"
Oslo - Blindern,SN18700,01.12.2015,2160,0
Oslo - Blindern,SN18700,02.12.2015,2161,0
Oslo - Blindern,SN18700,03.12.2015,2162,"1,6"
Oslo - Blindern,SN18700,04.12.2015,2163,"9,6"
Oslo - Blindern,SN18700,05.12.2015,2164,"11,7"
Oslo - Blindern,SN18700,06.12.2015,2165,0
Oslo - Blindern,SN18700,07.12.2015,2166,0
Oslo - Blindern,SN18700,08.12.2015,2167,0
Oslo - Blindern,SN18700,09.12.2015,2168,"4,7"
Oslo - Blindern,SN18700,10.12.2015,2169,0
Oslo - Blindern,SN18700,11.12.2015,2170,0
Oslo - Blindern,SN18700,12.12.2015,2171,0
Oslo - Blindern,SN18700,13.12.2015,2172,0
Oslo - Blindern,SN18700,14.12.2015,2173,0
Oslo - Blindern,SN18700,15.12.2015,2174,0
Oslo - Blindern,SN18700,16.12.2015,2175,"0,1"
Oslo - Blindern,SN18700,17.12.2015,2176,"4,9"
Oslo - Blindern,SN18700,18.12.2015,2177,"6,7"
Oslo - Blindern,SN18700,19.12.2015,2178,0
Oslo - Blindern,SN18700,20.12.2015,2179,"3,1"
Oslo - Blindern,SN18700,21.12.2015,2180,0
Oslo - Blindern,SN18700,22.12.2015,2181,0
Oslo - Blindern,SN18700,23.12.2015,2182,"6,3"
Oslo - Blindern,SN18700,24.12.2015,2183,0
Oslo - Blindern,SN18700,25.12.2015,2184,1
Oslo - Blindern,SN18700,26.12.2015,2185,0
Oslo - Blindern,SN18700,27.12.2015,2186,0
Oslo - Blindern,SN18700,28.12.2015,2187,"4,1"
Oslo - Blindern,SN18700,29.12.2015,2188,"0,1"
Oslo - Blindern,SN18700,30.12.2015,2189,"0,9"
Oslo - Blindern,SN18700,31.12.2015,2190,"2,4"
Oslo - Blindern,SN18700,01.01.2016,2191,"6,1"
Oslo - Blindern,SN18700,02.01.2016,2192,"3,9"
Oslo - Blindern,SN18700,03.01.2016,2193,"0,1"
Oslo - Blindern,SN18700,04.01.2016,2194,0
Oslo - Blindern,SN18700,05.01.2016,2195,0
Oslo - Blindern,SN18700,06.01.2016,2196,0
Oslo - Blindern,SN18700,07.01.2016,2197,0
Oslo - Blindern,SN18700,08.01.2016,2198,"1,2"
Oslo - Blindern,SN18700,09.01.2016,2199,0
Oslo - Blindern,SN18700,10.01.2016,2200,"4,3"
Oslo - Blindern,SN18700,11.01.2016,2201,"8,6"
Oslo - Blindern,SN18700,12.01.2016,2202,"1,1"
Oslo - Blindern,SN18700,13.01.2016,2203,"0,8"
Oslo - Blindern,SN18700,14.01.2016,2204,0
Oslo - Blindern,SN18700,15.01.2016,2205,0
Oslo - Blindern,SN18700,16.01.2016,2206,"2,3"
Oslo - Blindern,SN18700,17.01.2016,2207,0
Oslo - Blindern,SN18700,18.01.2016,2208,0
Oslo - Blindern,SN18700,19.01.2016,2209,0
Oslo - Blindern,SN18700,20.01.2016,2210,0
Oslo - Blindern,SN18700,21.01.2016,2211,0
Oslo - Blindern,SN18700,22.01.2016,2212,0
Oslo - Blindern,SN18700,23.01.2016,2213,"3,2"
Oslo - Blindern,SN18700,24.01.2016,2214,"0,4"
Oslo - Blindern,SN18700,25.01.2016,2215,"0,2"
Oslo - Blindern,SN18700,26.01.2016,2216,"0,7"
Oslo - Blindern,SN18700,27.01.2016,2217,"0,6"
Oslo - Blindern,SN18700,28.01.2016,2218,9
Oslo - Blindern,SN18700,29.01.2016,2219,0
Oslo - Blindern,SN18700,30.01.2016,2220,"0,5"
Oslo - Blindern,SN18700,31.01.2016,2221,0
Oslo - Blindern,SN18700,01.02.2016,2222,0
Oslo - Blindern,SN18700,02.02.2016,2223,"3,8"
Oslo - Blindern,SN18700,03.02.2016,2224,"1,3"
Oslo - Blindern,SN18700,04.02.2016,2225,0
Oslo - Blindern,SN18700,05.02.2016,2226,0
Oslo - Blindern,SN18700,06.02.2016,2227,8
Oslo - Blindern,SN18700,07.02.2016,2228,"4,9"
Oslo - Blindern,SN18700,08.02.2016,2229,"2,1"
Oslo - Blindern,SN18700,09.02.2016,2230,"19,5"
Oslo - Blindern,SN18700,10.02.2016,2231,"0,9"
Oslo - Blindern,SN18700,11.02.2016,2232,0
Oslo - Blindern,SN18700,12.02.2016,2233,0
Oslo - Blindern,SN18700,13.02.2016,2234,"0,3"
Oslo - Blindern,SN18700,14.02.2016,2235,0
Oslo - Blindern,SN18700,15.02.2016,2236,0
Oslo - Blindern,SN18700,16.02.2016,2237,0
Oslo - Blindern,SN18700,17.02.2016,2238,0
Oslo - Blindern,SN18700,18.02.2016,2239,0
Oslo - Blindern,SN18700,19.02.2016,2240,0
Oslo - Blindern,SN18700,20.02.2016,2241,"2,1"
Oslo - Blindern,SN18700,21.02.2016,2242,"7,5"
Oslo - Blindern,SN18700,22.02.2016,2243,0
Oslo - Blindern,SN18700,23.02.2016,2244,0
Oslo - Blindern,SN18700,24.02.2016,2245,0
Oslo - Blindern,SN18700,25.02.2016,2246,0
Oslo - Blindern,SN18700,26.02.2016,2247,0
Oslo - Blindern,SN18700,27.02.2016,2248,0
Oslo - Blindern,SN18700,28.02.2016,2249,0
Oslo - Blindern,SN18700,29.02.2016,2250,0
Oslo - Blindern,SN18700,01.03.2016,2251,0
Oslo - Blindern,SN18700,02.03.2016,2252,"2,6"
Oslo - Blindern,SN18700,03.03.2016,2253,"10,9"
Oslo - Blindern,SN18700,04.03.2016,2254,"3,5"
Oslo - Blindern,SN18700,05.03.2016,2255,"6,1"
Oslo - Blindern,SN18700,06.03.2016,2256,"0,8"
Oslo - Blindern,SN18700,07.03.2016,2257,"5,6"
Oslo - Blindern,SN18700,08.03.2016,2258,"3,1"
Oslo - Blindern,SN18700,09.03.2016,2259,0
Oslo - Blindern,SN18700,10.03.2016,2260,"0,1"
Oslo - Blindern,SN18700,11.03.2016,2261,0
Oslo - Blindern,SN18700,12.03.2016,2262,0
Oslo - Blindern,SN18700,13.03.2016,2263,0
Oslo - Blindern,SN18700,14.03.2016,2264,"0,7"
Oslo - Blindern,SN18700,15.03.2016,2265,0
Oslo - Blindern,SN18700,16.03.2016,2266,0
Oslo - Blindern,SN18700,17.03.2016,2267,0
Oslo - Blindern,SN18700,18.03.2016,2268,0
Oslo - Blindern,SN18700,19.03.2016,2269,0
Oslo - Blindern,SN18700,20.03.2016,2270,0
Oslo - Blindern,SN18700,21.03.2016,2271,0
Oslo - Blindern,SN18700,22.03.2016,2272,0
Oslo - Blindern,SN18700,23.03.2016,2273,0
Oslo - Blindern,SN18700,24.03.2016,2274,0
Oslo - Blindern,SN18700,25.03.2016,2275,0
Oslo - Blindern,SN18700,26.03.2016,2276,"0,5"
Oslo - Blindern,SN18700,27.03.2016,2277,"0,8"
Oslo - Blindern,SN18700,28.03.2016,2278,"6,6"
Oslo - Blindern,SN18700,29.03.2016,2279,"3,6"
Oslo - Blindern,SN18700,30.03.2016,2280,"2,2"
Oslo - Blindern,SN18700,31.03.2016,2281,0
Oslo - Blindern,SN18700,01.04.2016,2282,0
Oslo - Blindern,SN18700,02.04.2016,2283,"1,8"
Oslo - Blindern,SN18700,03.04.2016,2284,"5,6"
Oslo - Blindern,SN18700,04.04.2016,2285,"1,5"
Oslo - Blindern,SN18700,05.04.2016,2286,"8,3"
Oslo - Blindern,SN18700,06.04.2016,2287,"0,3"
Oslo - Blindern,SN18700,07.04.2016,2288,"7,2"
Oslo - Blindern,SN18700,08.04.2016,2289,"4,5"
Oslo - Blindern,SN18700,09.04.2016,2290,"1,4"
Oslo - Blindern,SN18700,10.04.2016,2291,"0,1"
Oslo - Blindern,SN18700,11.04.2016,2292,0
Oslo - Blindern,SN18700,12.04.2016,2293,0
Oslo - Blindern,SN18700,13.04.2016,2294,0
Oslo - Blindern,SN18700,14.04.2016,2295,"0,1"
Oslo - Blindern,SN18700,15.04.2016,2296,"0,2"
Oslo - Blindern,SN18700,16.04.2016,2297,"0,6"
Oslo - Blindern,SN18700,17.04.2016,2298,"12,2"
Oslo - Blindern,SN18700,18.04.2016,2299,"1,9"
Oslo - Blindern,SN18700,19.04.2016,2300,"4,3"
Oslo - Blindern,SN18700,20.04.2016,2301,0
Oslo - Blindern,SN18700,21.04.2016,2302,0
Oslo - Blindern,SN18700,22.04.2016,2303,0
Oslo - Blindern,SN18700,23.04.2016,2304,0
Oslo - Blindern,SN18700,24.04.2016,2305,"0,5"
Oslo - Blindern,SN18700,25.04.2016,2306,"0,4"
Oslo - Blindern,SN18700,26.04.2016,2307,"0,1"
Oslo - Blindern,SN18700,27.04.2016,2308,0
Oslo - Blindern,SN18700,28.04.2016,2309,0
Oslo - Blindern,SN18700,29.04.2016,2310,"12,1"
Oslo - Blindern,SN18700,30.04.2016,2311,"13,4"
Oslo - Blindern,SN18700,01.05.2016,2312,"21,7"
Oslo - Blindern,SN18700,02.05.2016,2313,0
Oslo - Blindern,SN18700,03.05.2016,2314,3
Oslo - Blindern,SN18700,04.05.2016,2315,"1,1"
Oslo - Blindern,SN18700,05.05.2016,2316,0
Oslo - Blindern,SN18700,06.05.2016,2317,0
Oslo - Blindern,SN18700,07.05.2016,2318,0
Oslo - Blindern,SN18700,08.05.2016,2319,0
Oslo - Blindern,SN18700,09.05.2016,2320,0
Oslo - Blindern,SN18700,10.05.2016,2321,0
Oslo - Blindern,SN18700,11.05.2016,2322,0
Oslo - Blindern,SN18700,12.05.2016,2323,0
Oslo - Blindern,SN18700,13.05.2016,2324,0
Oslo - Blindern,SN18700,14.05.2016,2325,0
Oslo - Blindern,SN18700,15.05.2016,2326,0
Oslo - Blindern,SN18700,16.05.2016,2327,0
Oslo - Blindern,SN18700,17.05.2016,2328,0
Oslo - Blindern,SN18700,18.05.2016,2329,0
Oslo - Blindern,SN18700,19.05.2016,2330,0
Oslo - Blindern,SN18700,20.05.2016,2331,"0,6"
Oslo - Blindern,SN18700,21.05.2016,2332,"1,8"
Oslo - Blindern,SN18700,22.05.2016,2333,"3,5"
Oslo - Blindern,SN18700,23.05.2016,2334,"9,4"
Oslo - Blindern,SN18700,24.05.2016,2335,27
Oslo - Blindern,SN18700,25.05.2016,2336,"0,3"
Oslo - Blindern,SN18700,26.05.2016,2337,"0,2"
Oslo - Blindern,SN18700,27.05.2016,2338,0
Oslo - Blindern,SN18700,28.05.2016,2339,0
Oslo - Blindern,SN18700,29.05.2016,2340,"0,1"
Oslo - Blindern,SN18700,30.05.2016,2341,3
Oslo - Blindern,SN18700,31.05.2016,2342,"1,8"
Oslo - Blindern,SN18700,01.06.2016,2343,0
Oslo - Blindern,SN18700,02.06.2016,2344,0
Oslo - Blindern,SN18700,03.06.2016,2345,0
Oslo - Blindern,SN18700,04.06.2016,2346,"4,7"
Oslo - Blindern,SN18700,05.06.2016,2347,0
Oslo - Blindern,SN18700,06.06.2016,2348,0
Oslo - Blindern,SN18700,07.06.2016,2349,0
Oslo - Blindern,SN18700,08.06.2016,2350,"0,2"
Oslo - Blindern,SN18700,09.06.2016,2351,0
Oslo - Blindern,SN18700,10.06.2016,2352,"0,2"
Oslo - Blindern,SN18700,11.06.2016,2353,0
Oslo - Blindern,SN18700,12.06.2016,2354,0
Oslo - Blindern,SN18700,13.06.2016,2355,0
Oslo - Blindern,SN18700,14.06.2016,2356,0
Oslo - Blindern,SN18700,15.06.2016,2357,0
Oslo - Blindern,SN18700,16.06.2016,2358,"11,6"
Oslo - Blindern,SN18700,17.06.2016,2359,"0,7"
Oslo - Blindern,SN18700,18.06.2016,2360,"1,8"
Oslo - Blindern,SN18700,19.06.2016,2361,"4,1"
Oslo - Blindern,SN18700,20.06.2016,2362,0
Oslo - Blindern,SN18700,21.06.2016,2363,"24,3"
Oslo - Blindern,SN18700,22.06.2016,2364,0
Oslo - Blindern,SN18700,23.06.2016,2365,0
Oslo - Blindern,SN18700,24.06.2016,2366,"0,1"
Oslo - Blindern,SN18700,25.06.2016,2367,"0,2"
Oslo - Blindern,SN18700,26.06.2016,2368,"0,4"
Oslo - Blindern,SN18700,27.06.2016,2369,"5,2"
Oslo - Blindern,SN18700,28.06.2016,2370,"5,7"
Oslo - Blindern,SN18700,29.06.2016,2371,0
Oslo - Blindern,SN18700,30.06.2016,2372,"1,9"
Oslo - Blindern,SN18700,01.07.2016,2373,"5,5"
Oslo - Blindern,SN18700,02.07.2016,2374,"5,9"
Oslo - Blindern,SN18700,03.07.2016,2375,"8,1"
Oslo - Blindern,SN18700,04.07.2016,2376,"0,8"
Oslo - Blindern,SN18700,05.07.2016,2377,"0,1"
Oslo - Blindern,SN18700,06.07.2016,2378,"3,1"
Oslo - Blindern,SN18700,07.07.2016,2379,"0,4"
Oslo - Blindern,SN18700,08.07.2016,2380,"0,2"
Oslo - Blindern,SN18700,09.07.2016,2381,0
Oslo - Blindern,SN18700,10.07.2016,2382,0
Oslo - Blindern,SN18700,11.07.2016,2383,"0,2"
Oslo - Blindern,SN18700,12.07.2016,2384,"5,8"
Oslo - Blindern,SN18700,13.07.2016,2385,"2,9"
Oslo - Blindern,SN18700,14.07.2016,2386,"10,9"
Oslo - Blindern,SN18700,15.07.2016,2387,5
Oslo - Blindern,SN18700,16.07.2016,2388,"0,2"
Oslo - Blindern,SN18700,17.07.2016,2389,"0,3"
Oslo - Blindern,SN18700,18.07.2016,2390,"0,1"
Oslo - Blindern,SN18700,19.07.2016,2391,"0,1"
Oslo - Blindern,SN18700,20.07.2016,2392,"0,3"
Oslo - Blindern,SN18700,21.07.2016,2393,0
Oslo - Blindern,SN18700,22.07.2016,2394,0
Oslo - Blindern,SN18700,23.07.2016,2395,0
Oslo - Blindern,SN18700,24.07.2016,2396,0
